ofjobs,yearsexp,honors,volunteer,military,empholes,workinschool,email,computerskills,specialskills,firstname,expminreq,eoe,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,black,chicago,high,female,college,call_back
6,8,0,1,0,0,1,1,1,0,Kenya,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Kristen,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,10,0,1,0,1,0,1,1,0,Lakisha,some,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Latonya,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Latonya,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
6,8,0,1,0,0,1,1,1,0,Leroy,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Leroy,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,2,0,1,1,0,1,1,1,0,Matthew,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,26,0,0,0,0,0,0,0,0,Neil,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,8,0,1,0,0,0,1,0,0,Sarah,some,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Todd,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,0,0,0,0,1,0,1,0,Tremayne,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4,6,0,0,0,0,1,0,1,0,Tyrone,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,1,0,0,0,1,0,0,1,1,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,16,0,0,0,1,0,1,1,1,Latonya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
5,26,1,1,0,1,1,1,1,1,Meredith,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,2,0,0,0,1,0,0,1,1,Sarah,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,4,0,0,0,1,0,0,1,1,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,8,1,1,0,1,0,1,1,1,Kristen,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,4,0,0,0,1,0,0,1,1,Meredith,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5,9,0,1,0,1,0,1,1,1,Tanisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
3,4,0,1,0,1,1,1,1,1,Emily,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,5,0,1,0,0,1,1,1,1,Keisha,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
6,7,0,0,0,1,0,0,1,1,Lakisha,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2,2,0,0,0,1,0,0,1,1,Meredith,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,4,0,0,0,1,0,0,1,1,Aisha,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6,7,0,0,0,1,0,0,0,1,Anne,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1,5,0,1,0,0,1,1,1,1,Carrie,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,4,0,1,0,1,1,1,1,1,Latoya,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
4,11,0,0,0,1,0,0,1,1,Jill,some,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5,13,0,0,0,1,0,1,1,1,Lakisha,some,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5,14,0,1,0,1,0,1,1,0,Sarah,some,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4,13,0,1,0,1,0,1,1,1,Tamika,some,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0
5,4,0,0,0,1,0,0,1,1,Allison,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,19,0,1,0,0,0,1,0,0,Emily,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3,7,0,0,0,1,1,0,1,1,Kenya,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6,16,0,1,0,0,1,1,1,1,Latoya,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
5,13,0,0,0,1,1,0,1,1,Allison,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,13,0,1,0,1,0,1,1,1,Anne,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
5,14,0,1,0,1,0,1,1,0,Lakisha,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
3,7,0,0,0,1,1,0,1,1,Tamika,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,6,0,1,0,1,1,1,1,0,Kristen,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3,7,0,0,0,1,0,0,0,0,Latonya,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
2,6,0,0,0,0,1,0,0,0,Neil,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,4,0,1,1,0,1,1,1,0,Tyrone,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
3,5,0,1,0,0,1,1,1,0,Aisha,,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0
2,9,1,0,0,1,0,0,1,0,Anne,,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3,4,0,0,0,1,0,0,1,0,Latoya,,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0
3,2,0,1,1,0,1,1,1,0,Laurie,,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0
4,5,0,1,0,0,1,1,1,0,Brendan,some,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
2,6,0,0,0,0,0,0,1,1,Brett,some,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,3,0,0,0,1,0,0,1,0,Leroy,some,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5,3,0,1,0,1,1,1,1,0,Tremayne,some,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
2,6,0,0,0,0,1,0,1,0,Anne,some,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
6,4,0,0,0,0,1,1,1,1,Emily,some,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4,7,0,0,0,0,1,1,1,0,Keisha,some,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4,6,0,0,0,1,0,0,1,1,Latoya,some,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
4,4,0,0,0,1,0,0,1,1,Kristen,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2,4,0,0,0,0,1,0,1,0,Latoya,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
4,5,0,1,0,1,0,1,1,1,Sarah,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
5,5,0,1,0,1,1,1,1,0,Tamika,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Aisha,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2,10,0,1,0,1,0,1,1,0,Aisha,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Allison,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Allison,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
5,8,0,0,0,0,1,0,1,0,Brendan,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,7,0,0,0,1,0,0,0,0,Brett,some,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4,6,0,0,0,0,1,0,1,0,Brett,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Brett,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,2,0,1,1,0,1,1,1,0,Emily,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
6,8,0,1,0,0,1,1,1,0,Jay,some,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4,6,0,0,0,0,1,0,1,0,Jill,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6,8,0,1,0,0,0,1,0,0,Jill,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Kareem,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Keisha,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
6,8,0,1,0,0,1,1,1,0,Lakisha,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,8,0,0,0,0,1,0,0,0,Latonya,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Latonya,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,2,0,1,1,0,1,1,1,0,Latonya,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4,2,0,1,1,0,1,1,1,0,Matthew,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Neil,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,6,0,0,0,0,1,0,1,0,Tamika,some,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
3,7,0,0,0,1,0,0,0,0,Tamika,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Tremayne,some,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Tyrone,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,16,0,0,0,1,0,1,1,1,Emily,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,19,0,1,0,0,0,1,0,0,Latonya,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
5,4,0,0,0,1,0,0,1,1,Sarah,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,4,0,0,0,1,0,0,1,1,Tanisha,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,1,0,0,0,1,0,0,1,1,Aisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,2,0,0,0,1,0,0,1,1,Allison,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6,16,0,1,0,0,1,1,1,1,Emily,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
5,26,1,1,0,1,1,1,1,1,Lakisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1
5,26,1,1,0,1,1,1,1,1,Jill,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,5,0,0,0,1,1,0,0,1,Kristen,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,7,0,0,0,1,0,0,1,1,Latonya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,4,0,1,0,1,1,1,1,1,Tamika,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
3,4,0,1,0,1,1,1,1,1,Allison,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,2,0,0,0,1,0,0,0,1,Keisha,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,0,0,0,1,0,0,1,1,Kristen,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,14,0,1,0,1,0,1,1,0,Tanisha,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
3,7,0,0,0,1,0,0,0,0,Emily,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,6,0,0,0,0,1,0,0,0,Lakisha,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2,6,0,1,0,1,1,1,1,0,Matthew,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,0,1,1,0,1,1,1,0,Tanisha,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4,19,0,0,0,1,1,1,1,0,Anne,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
2,2,0,0,0,1,0,0,1,0,Latoya,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0
5,13,0,0,0,1,1,0,1,0,Laurie,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
3,7,0,0,0,0,1,1,1,1,Tamika,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0
4,20,0,1,0,1,0,1,1,1,Brendan,3,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
5,15,0,1,0,1,1,1,1,0,Jamal,3,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
4,7,0,0,0,0,1,1,1,0,Ebony,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0
4,6,0,0,0,1,0,0,1,1,Emily,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2,5,0,0,0,0,1,0,1,0,Latonya,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1
6,4,0,0,0,0,1,1,1,1,Meredith,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
4,6,0,1,0,0,1,1,1,0,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0
2,6,0,0,0,0,1,0,1,0,Emily,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2,14,0,0,0,0,1,0,1,0,Keisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
4,6,0,1,0,0,1,1,1,0,Laurie,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Anne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,6,0,0,0,0,1,0,1,0,Brad,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Brett,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Ebony,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,6,0,0,0,0,1,0,1,0,Emily,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Emily,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Jamal,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,13,0,0,0,0,0,0,1,0,Jay,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Jermaine,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,20,0,1,0,0,0,0,0,0,Jill,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
5,8,0,0,0,1,0,0,0,0,Kareem,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Kareem,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Kareem,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Keisha,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
4,8,0,0,0,0,1,0,0,0,Kristen,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5,8,0,0,0,0,1,0,1,0,Lakisha,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Leroy,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4,2,0,1,1,0,1,1,1,0,Leroy,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2,10,0,1,0,1,0,1,1,0,Matthew,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Matthew,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,6,0,0,0,0,1,0,1,0,Neil,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,6,0,0,0,0,1,0,1,0,Sarah,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Sarah,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Tamika,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,6,0,0,0,0,1,0,1,0,Tanisha,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,7,0,0,0,1,0,0,0,0,Tanisha,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7,5,0,1,0,0,1,0,1,1,Tanisha,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Todd,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Todd,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,2,0,1,1,0,1,1,1,0,Todd,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,6,0,0,0,0,1,0,1,0,Tremayne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6,8,0,1,0,0,0,1,0,0,Tremayne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,9,0,1,0,1,1,1,1,0,Emily,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
6,7,0,0,0,1,0,0,1,1,Jill,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
5,26,1,1,0,1,1,1,1,1,Lakisha,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
5,13,0,0,0,1,1,0,1,1,Tanisha,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5,13,0,0,0,1,0,1,1,1,Jill,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,4,0,0,0,1,0,0,1,1,Kenya,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6,16,0,1,0,0,1,1,1,1,Kristen,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,5,0,1,0,0,1,1,1,1,Latoya,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
6,9,0,1,0,1,1,1,1,0,Carrie,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
5,5,0,0,0,1,1,0,0,1,Emily,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,2,0,0,0,1,0,0,0,1,Latonya,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5,26,1,1,0,1,1,1,1,1,Latoya,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
5,13,0,0,0,1,1,0,1,1,Anne,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4,13,0,1,0,1,0,1,1,1,Keisha,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1
3,7,0,0,0,1,1,0,1,1,Kenya,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
5,14,0,1,0,1,0,1,1,0,Meredith,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
5,4,0,0,0,1,0,0,1,1,Anne,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,26,1,1,0,1,1,1,1,1,Kristen,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5,13,0,0,0,1,0,1,1,1,Lakisha,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5,19,0,1,0,0,0,1,0,0,Tanisha,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5,9,0,1,0,1,0,1,1,1,Anne,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,8,1,1,0,1,0,1,1,1,Ebony,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
2,1,0,0,0,1,0,0,1,1,Latonya,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5,13,0,0,0,1,0,1,1,1,Sarah,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,7,0,0,0,1,1,0,1,1,Allison,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,9,0,1,0,1,1,1,1,0,Anne,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
